time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,Abs_r3,Abs_r2,Abs_r1,Abs_t1,Abs_t2,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.667,95.90098763,3.73407299,88.80122747,0.45811594,1.70039242,0.15397191,50.17571979,-10.00000029,0.0,59.98838931,1.04699491,0.0,0.0,0.0,50.17571979,-10.00000029,0.0,59.98838931,1.04699491,0.0,0.0,0.0,-0.02025687,0.38153832,-1.55605209,-0.03761903,0.50744597,-1.65330535,-0.03328001,0.92767228,-1.65330535,-0.02315157,0.92767228,-1.36154558,-0.01881053,0.77803295,-1.26429233,-0.01157477,0.59100286,-1.16703907,-0.14469278,4.31603781,-8.65429493,0.0,0.0,15.33647239,0.26380722,8.49904245,0.60704863,-25.96525573,4.55384617,88.91820088,47.72010345,0.0,5.00000014,31.42080482,-18.30904963,19.98701344,63.74812235,45.58986638,0.0,5.00000014
3.683,96.02726769,3.77504024,88.84207025,0.45821309,1.7000946,0.15388316,50.17533667,-10.00000028,0.0,59.98845202,1.046996,0.0,0.0,0.0,50.17533667,-10.00000028,0.0,59.98845202,1.046996,0.0,0.0,0.0,-0.02176343,0.39329744,-1.55342712,-0.04041686,0.5230856,-1.65051631,-0.03575514,0.9562634,-1.65051631,-0.02487342,0.9562634,-1.35924873,-0.02020952,0.80201214,-1.26215953,-0.01243562,0.60921774,-1.16507034,-0.15545399,4.44905931,-8.63969561,0.0,0.0,15.38904992,0.211048,8.3881372,0.59628454,-25.99799598,4.33018797,88.74082433,47.6295113,0.0,5.00000014,30.14009048,-18.73488395,19.13094252,67.05808966,45.55735517,0.0,5.00000014
3.7,96.13297024,3.77101829,88.81560213,0.45847691,1.69992883,0.15393918,50.17520763,-10.00000028,0.0,59.98847312,1.04699637,0.0,0.0,0.0,50.17520763,-10.00000028,0.0,59.98847312,1.04699637,0.0,0.0,0.0,-0.01974283,0.40473003,-1.49115874,-0.03666441,0.53829094,-1.58435616,-0.0324355,0.98406059,-1.58435616,-0.02256408,0.98406059,-1.3047639,-0.01833319,0.82532547,-1.21156648,-0.01128105,0.62692681,-1.11836906,-0.14102106,4.57838701,-8.29337758,0.0,0.0,15.48483956,-0.02009692,8.09627933,0.25762374,-25.95870145,3.59390468,88.88985567,47.55027263,0.0,5.00000014,29.19040191,-19.08461274,18.90782623,70.1582373,45.56776644,0.0,5.00000014
3.717,96.22325082,3.78112394,88.79152662,0.4586344,1.69974274,0.15396136,50.17505984,-10.00000028,0.0,59.98849728,1.04699679,0.0,0.0,0.0,50.17505984,-10.00000028,0.0,59.98849728,1.04699679,0.0,0.0,0.0,-0.02031629,0.41576212,-1.42565995,-0.03772939,0.55296363,-1.5147637,-0.03337764,1.01088403,-1.5147637,-0.02321949,1.01088403,-1.24745246,-0.01886571,0.84782213,-1.15834871,-0.01160873,0.64401553,-1.06924496,-0.14511724,4.70318431,-7.92909296,0.0,0.0,15.4642191,-0.26599995,7.82469743,-0.04966959,-25.94579374,2.9887503,89.08035508,47.47562755,0.0,5.00000014,28.14817884,-19.35871643,18.63302914,73.33912162,45.58219215,0.0,5.00000014
3.733,96.33391006,3.77647202,88.77784608,0.4587265,1.69957373,0.15395776,50.17491535,-10.00000028,0.0,59.98852088,1.0469972,0.0,0.0,0.0,50.17491535,-10.00000028,0.0,59.98852088,1.0469972,0.0,0.0,0.0,-0.02023304,0.42895699,-1.34696624,-0.03757477,0.5705128,-1.43115163,-0.03324086,1.04296604,-1.43115163,-0.02312434,1.04296604,-1.17859546,-0.0187884,0.8747291,-1.09441007,-0.01156116,0.66445438,-1.01022468,-0.14452256,4.85244731,-7.49142215,0.0,0.0,15.36237511,-0.55669816,7.54683428,-0.41374036,-25.98509441,2.49135979,89.37849271,47.41358496,0.0,5.00000014,27.09463253,-19.59522286,18.54248919,76.62910037,45.61799751,0.0,5.00000014
3.75,96.40300439,3.76740039,88.75813891,0.45881136,1.69940942,0.15401085,50.17476268,-10.00000027,0.0,59.9885458,1.04699764,0.0,0.0,0.0,50.17476268,-10.00000027,0.0,59.9885458,1.04699764,0.0,0.0,0.0,-0.02141357,0.4358968,-1.26543983,-0.03976714,0.57974274,-1.34452981,-0.03518035,1.05983948,-1.34452981,-0.02447357,1.05983948,-1.10725985,-0.01988464,0.88888075,-1.02816986,-0.01223571,0.67520414,-0.94907987,-0.15295498,4.93095177,-7.03799668,0.0,0.0,15.2180157,-0.79058969,7.28368835,-0.67315888,-26.0855575,2.14789262,89.610298,47.36877972,0.0,5.00000014,26.04048323,-19.84383167,18.50113173,79.97368205,45.66618514,0.0,5.00000014
3.767,96.53486867,3.76430509,88.81181507,0.45878651,1.69924751,0.1539698,50.17468312,-10.00000027,0.0,59.98855879,1.04699786,0.0,0.0,0.0,50.17468312,-10.00000027,0.0,59.98855879,1.04699786,0.0,0.0,0.0,-0.02039066,0.44462283,-1.18717885,-0.03786749,0.59134837,-1.26137752,-0.03349981,1.08105596,-1.26137752,-0.02330448,1.08105596,-1.03878149,-0.01893477,0.90667488,-0.96458281,-0.01165122,0.68872077,-0.89038414,-0.14564844,5.02966243,-6.60273259,0.0,0.0,14.91071757,-0.95280576,6.83663138,-0.81615986,-26.24483463,1.93991972,89.63768218,47.34903539,0.0,5.00000014,25.0550351,-20.10966412,18.71915127,83.2448281,45.72215856,0.0,5.00000014
3.783,96.3656714,3.77592862,88.69092771,0.45885095,1.69958238,0.15392041,50.17449837,-10.00000027,0.0,59.98858892,1.04699839,0.0,0.0,0.0,50.17449837,-10.00000027,0.0,59.98858892,1.04699839,0.0,0.0,0.0,-0.02157013,0.41469081,-1.13278145,-0.04005789,0.55153877,-1.20358029,-0.03543757,1.00827923,-1.20358029,-0.0246525,1.00827923,-0.99118377,-0.02003003,0.84563749,-0.92038493,-0.01232517,0.64235606,-0.84958609,-0.1540733,4.69106535,-6.30019058,0.0,0.0,14.77161775,-0.9040848,6.79652914,-0.42978927,-26.23761876,2.21744902,89.35399816,47.36389374,0.0,5.00000014,23.71931766,-20.62982849,18.29057611,86.92243799,45.77087913,0.0,5.00000014
3.8,96.51395334,3.79093515,88.79203132,0.45889914,1.69947054,0.15389259,50.17443853,-10.00000027,0.0,59.98859868,1.04699856,0.0,0.0,0.0,50.17443853,-10.00000027,0.0,59.98859868,1.04699856,0.0,0.0,0.0,-0.01961138,0.42011664,-1.06888096,-0.03642028,0.55875514,-1.13568601,-0.03221953,1.02147161,-1.13568601,-0.02241384,1.02147161,-0.93527084,-0.01821112,0.85670186,-0.86846578,-0.01120594,0.65076068,-0.80166072,-0.14008209,4.75244351,-5.94479521,0.0,0.0,14.34823036,-0.97652775,6.2261029,-0.17597696,-26.44656804,2.1968763,89.02277385,47.36571509,0.0,5.00000014,22.84817086,-20.96747491,18.52782511,90.08959056,45.82934817,0.0,5.00000014
3.817,96.15949435,3.82565867,88.73872338,0.45903324,1.6999946,0.15381525,50.1741866,-10.00000026,0.0,59.98863972,1.04699928,0.0,0.0,0.0,50.1741866,-10.00000026,0.0,59.98863972,1.04699928,0.0,0.0,0.0,-0.01844677,0.36427577,-1.09631598,-0.0342575,0.48448678,-1.16483573,-0.0303062,0.88570012,-1.16483573,-0.02108281,0.88570012,-0.95927649,-0.01712967,0.74283116,-0.89075674,-0.01054048,0.56426317,-0.82223699,-0.13176343,4.12076042,-6.0973806,0.0,0.0,14.03944764,-0.64538022,6.61416628,0.75147546,-26.36946796,3.24381073,88.33331823,47.47072977,0.0,5.00000014,21.23943846,-21.76245719,17.50290145,94.06812011,45.8908683,0.0,5.00000014
3.833,96.0804307,3.84249849,88.7512929,0.45926221,1.7002234,0.15387855,50.17396986,-10.00000026,0.0,59.98867499,1.04699989,0.0,0.0,0.0,50.17396986,-10.00000026,0.0,59.98867499,1.04699989,0.0,0.0,0.0,-0.01941435,0.3435838,-1.09732509,-0.03605439,0.45696646,-1.1659079,-0.03189584,0.83538966,-1.1659079,-0.02218866,0.83538966,-0.96015945,-0.01802817,0.70063609,-0.89157663,-0.01109336,0.53221131,-0.82299381,-0.13867478,3.88668871,-6.10299293,0.0,0.0,13.70071235,-0.56588175,6.69580401,1.14390521,-26.34411733,3.62551045,88.12394059,47.54675053,0.0,5.00000014,20.07194069,-22.28828121,16.91462439,97.77477129,45.98328078,0.0,5.00000014
3.85,96.20046916,3.85257817,88.76358944,0.45946373,1.70017629,0.15388814,50.17390035,-10.00000026,0.0,59.9886863,1.04700009,0.0,0.0,0.0,50.17390035,-10.00000026,0.0,59.9886863,1.04700009,0.0,0.0,0.0,-0.02026992,0.34838276,-1.07166367,-0.03764327,0.46334907,-1.13864265,-0.03330146,0.84705784,-1.13864265,-0.0231665,0.84705784,-0.93770571,-0.01882265,0.71042212,-0.87072673,-0.01158223,0.53964489,-0.80374775,-0.14478603,3.94097543,-5.96027184,0.0,0.0,13.25938084,-0.63603881,6.46706516,1.0218382,-26.44106859,3.49062176,88.28384899,47.56040914,0.0,5.00000014,19.26897422,-22.69627622,16.90489827,101.34594229,46.0484984,0.0,5.00000014
3.867,95.97911819,3.85148133,88.77154733,0.45971245,1.7004901,0.15397605,50.17367501,-10.00000025,0.0,59.98872293,1.04700073,0.0,0.0,0.0,50.17367501,-10.00000025,0.0,59.98872293,1.04700073,0.0,0.0,0.0,-0.02163988,0.31092595,-1.13844504,-0.04018743,0.41353151,-1.20959786,-0.03555216,0.75598535,-1.20959786,-0.02473222,0.75598535,-0.99613941,-0.0200948,0.63404019,-0.9249866,-0.01236503,0.48162429,-0.85383378,-0.15457152,3.51725649,-6.3316898,0.0,0.0,13.10091004,-0.41914059,7.01377375,1.25897174,-26.19145085,3.98409476,88.17360327,47.67895084,0.0,5.00000014,18.01728794,-23.3227829,15.93876452,105.45110842,46.17005617,0.0,5.00000014
3.883,96.1757595,3.83823587,88.76578736,0.45981819,1.70030939,0.15408191,50.17362016,-10.00000025,0.0,59.98873184,1.04700088,0.0,0.0,0.0,50.17362016,-10.00000025,0.0,59.98873184,1.04700088,0.0,0.0,0.0,-0.02325531,0.32489304,-1.12978667,-0.04318743,0.43210774,-1.20039834,-0.03820614,0.78994494,-1.20039834,-0.02657849,0.78994494,-0.98856334,-0.02159488,0.66252189,-0.91795167,-0.01328808,0.50325932,-0.84734,-0.16611032,3.67525506,-6.28353452,0.0,0.0,12.70731934,-0.49887025,6.81495143,0.98348702,-26.27451063,3.83382055,88.24783935,47.69440342,0.0,5.00000014,17.51952385,-23.63240718,16.16136131,108.9897651,46.2542715,0.0,5.00000014
3.9,96.24663066,3.81544147,88.71844316,0.45995702,1.70027284,0.15425716,50.17355784,-10.00000025,0.0,59.98874197,1.04700106,0.0,0.0,0.0,50.17355784,-10.00000025,0.0,59.98874197,1.04700106,0.0,0.0,0.0,-0.02580373,0.32353875,-1.14010157,-0.04792011,0.43030654,-1.21135792,-0.04239295,0.78665212,-1.21135792,-0.02949109,0.78665212,-0.99758887,-0.02396135,0.65976022,-0.92633253,-0.01474425,0.50116153,-0.85507618,-0.18431348,3.65993508,-6.3409029,0.0,0.0,12.49600336,-0.51857739,6.84971809,0.81514237,-26.21265751,3.74674269,88.25012764,47.72118146,0.0,5.00000014,16.9566024,-23.91290716,16.08224777,112.60599219,46.3294771,0.0,5.00000014
3.917,96.24386122,3.7949716,88.68594979,0.46005106,1.70022959,0.15445347,50.17348674,-10.00000025,0.0,59.98875351,1.04700126,0.0,0.0,0.0,50.17348674,-10.00000025,0.0,59.98875351,1.04700126,0.0,0.0,0.0,-0.02790255,0.31368107,-1.16825494,-0.05181783,0.41719582,-1.24127088,-0.04584111,0.76268415,-1.24127088,-0.03188983,0.76268415,-1.02222307,-0.02591031,0.63965843,-0.94920714,-0.01594352,0.48589197,-0.87619121,-0.19930516,3.54842298,-6.49748351,0.0,0.0,12.29080525,-0.48379048,6.96766376,0.7705468,-26.07672418,3.74570651,88.09618123,47.76180918,0.0,5.00000014,16.38310325,-24.16419209,15.87917152,116.16224844,46.40821605,0.0,5.00000014
3.933,95.98717204,3.82237903,88.79268523,0.4599916,1.70040201,0.15462883,50.17326561,-10.00000025,0.0,59.9887894,1.04700189,0.0,0.0,0.0,50.17326561,-10.00000025,0.0,59.9887894,1.04700189,0.0,0.0,0.0,-0.03095835,0.26806994,-1.27385955,-0.05749276,0.35653303,-1.35347577,-0.05086148,0.65178526,-1.35347577,-0.0353823,0.65178526,-1.1146271,-0.02874793,0.54664823,-1.03501088,-0.0176896,0.41524034,-0.95539466,-0.22113241,3.03246082,-7.08482465,0.0,0.0,12.05874331,-0.19289397,7.51691096,1.10110899,-25.70479478,4.31635352,87.54002967,47.93721628,0.0,5.00000014,15.57716998,-24.48254202,15.0854573,119.6381759,46.60380901,0.0,5.00000014
3.95,96.13886054,3.82861909,88.80308355,0.4598935,1.70016948,0.15482286,50.17321425,-10.00000025,0.0,59.98879773,1.04700203,0.0,0.0,0.0,50.17321425,-10.00000025,0.0,59.98879773,1.04700203,0.0,0.0,0.0,-0.03250554,0.2765917,-1.26470942,-0.06036605,0.36786697,-1.34375375,-0.05340336,0.67250507,-1.34375375,-0.03715059,0.67250507,-1.10662074,-0.03018465,0.5640258,-1.0275764,-0.01857367,0.42844055,-0.94853206,-0.23218386,3.12886068,-7.03393436,0.0,0.0,11.6471544,-0.23519474,7.3035991,0.90617091,-25.72506019,4.12555255,87.32844978,47.95683748,0.0,5.00000014,15.48927566,-24.41841188,15.2776206,122.37897175,46.69079707,0.0,5.00000014
3.967,96.21582405,3.85136519,88.80418428,0.45974315,1.70003899,0.15499266,50.17316317,-10.00000024,0.0,59.98880602,1.04700218,0.0,0.0,0.0,50.17316317,-10.00000024,0.0,59.98880602,1.04700218,0.0,0.0,0.0,-0.03392881,0.2773961,-1.25258725,-0.06300919,0.36893681,-1.33087396,-0.05574164,0.67446087,-1.33087396,-0.03877724,0.67446087,-1.09601385,-0.03150629,0.56566612,-1.01772714,-0.01938692,0.42968655,-0.93944044,-0.24235009,3.13796013,-6.96651452,0.0,0.0,11.24388495,-0.23522999,7.17401199,0.69787052,-25.68528785,3.94531304,87.19599439,47.97732214,0.0,5.00000014,15.4229806,-24.33805416,15.26969763,124.88589846,46.76408888,0.0,5.00000014
3.983,96.24233442,3.88307645,88.80459047,0.45959112,1.69995361,0.1551809,50.17310276,-10.00000024,0.0,59.98881581,1.04700235,0.0,0.0,0.0,50.17310276,-10.00000024,0.0,59.98881581,1.04700235,0.0,0.0,0.0,-0.03522679,0.2731912,-1.23680511,-0.06541966,0.3633443,-1.31410543,-0.05787409,0.66423709,-1.31410543,-0.04026069,0.66423709,-1.08220447,-0.03271159,0.5570915,-1.00490415,-0.02012859,0.42317318,-0.92760383,-0.25162141,3.09039354,-6.87873897,0.0,0.0,10.8137491,-0.21181758,7.089774,0.54906535,-25.65464927,3.8359686,87.09984561,48.00959188,0.0,5.00000014,15.44748815,-24.24880175,15.15516394,127.10913548,46.84196536,0.0,5.00000014
4.0,96.2809094,3.92039715,88.82077203,0.45941842,1.69975504,0.15541878,50.17305087,-10.00000024,0.0,59.98882423,1.0470025,0.0,0.0,0.0,50.17305087,-10.00000024,0.0,59.98882423,1.0470025,0.0,0.0,0.0,-0.03753997,0.27358264,-1.21431681,-0.06971547,0.36386491,-1.29021161,-0.06167441,0.66518884,-1.29021161,-0.04290443,0.66518884,-1.06252721,-0.03485961,0.55788972,-0.98663241,-0.02145034,0.42377951,-0.91073761,-0.26814423,3.09482156,-6.75366581,0.0,0.0,10.37656453,-0.2480853,6.99481718,0.48489131,-25.65979404,3.8420789,86.95876954,48.04617843,0.0,5.00000014,15.59560416,-24.13794457,15.12154412,129.06817697,46.91675151,0.0,5.00000014
4.017,96.33012708,3.95257435,88.79918792,0.45920686,1.6995892,0.15563709,50.17299337,-10.00000024,0.0,59.98883355,1.04700266,0.0,0.0,0.0,50.17299337,-10.00000024,0.0,59.98883355,1.04700266,0.0,0.0,0.0,-0.03898033,0.27659374,-1.19255744,-0.07239037,0.36786968,-1.26709228,-0.06404078,0.67251002,-1.26709228,-0.04455062,0.67251002,-1.04348776,-0.03619713,0.56402996,-0.96895292,-0.02227336,0.4284437,-0.89441808,-0.27843259,3.12888372,-6.63264672,0.0,0.0,9.90602155,-0.35181606,6.95392083,0.56140033,-25.67033467,3.95989567,86.77282874,48.09813025,0.0,5.00000014,15.75828687,-24.07703546,15.11811736,130.93547494,47.00228792,0.0,5.00000014
4.033,96.29831482,3.98949879,88.74756443,0.45891009,1.69956087,0.15587919,50.17275299,-10.00000024,0.0,59.98887248,1.04700334,0.0,0.0,0.0,50.17275299,-10.00000024,0.0,59.98887248,1.04700334,0.0,0.0,0.0,-0.04093891,0.27104921,-1.21249289,-0.07602764,0.36049545,-1.28827369,-0.06725853,0.65902904,-1.28827369,-0.04678908,0.65902904,-1.06093128,-0.03801587,0.55272355,-0.98515047,-0.02339249,0.41985522,-0.90936966,-0.29242251,3.06616285,-6.74352168,0.0,0.0,9.36991856,-0.48283528,7.30557421,1.05383013,-25.67948242,4.62738187,86.34430751,48.34289021,0.0,5.00000014,15.71360196,-24.13071643,14.77714922,132.8089078,47.29699753,0.0,5.00000014
4.05,96.37210322,4.00733876,88.78949335,0.45876949,1.69921506,0.15619548,50.17272589,-10.00000024,0.0,59.98887687,1.04700342,0.0,0.0,0.0,50.17272589,-10.00000024,0.0,59.98887687,1.04700342,0.0,0.0,0.0,-0.04416223,0.27908355,-1.1998117,-0.08201368,0.37118112,-1.27479993,-0.07255413,0.67856374,-1.27479993,-0.05047301,0.67856374,-1.04983524,-0.04100905,0.56910717,-0.97484701,-0.0252343,0.43230042,-0.89985877,-0.31544639,3.15704891,-6.67299273,0.0,0.0,9.03384219,-0.58574197,7.30205066,1.16304275,-25.70003479,4.62214898,86.23482553,48.36567471,0.0,5.00000014,16.11453456,-24.02535396,14.9386506,134.3124362,47.35381174,0.0,5.00000014
4.067,96.4456624,4.01434525,88.73402715,0.45848513,1.69918502,0.15616858,50.17273593,-10.00000024,0.0,59.98886445,1.0470032,0.0,0.0,0.0,50.17273593,-10.00000024,0.0,59.98886445,1.0470032,0.0,0.0,0.0,-0.042029,0.28707324,-1.21265861,-0.07805206,0.38180741,-1.28844977,-0.06904945,0.69798987,-1.28844977,-0.04803495,0.69798987,-1.06107628,-0.03902813,0.58539975,-0.98528512,-0.02401537,0.44467645,-0.90949396,-0.30020898,3.24742988,-6.74444339,0.0,0.0,8.632403,-0.77783727,7.5429703,1.37049229,-25.67830195,4.8459375,86.01661007,48.49868096,0.0,5.00000014,16.20424008,-24.2495113,15.14742278,135.98800407,47.50212392,0.0,5.00000014
4.083,96.50554565,4.01754779,88.71481927,0.45840031,1.69913697,0.15632068,50.17288645,-10.00000025,0.0,59.98883468,1.04700268,0.0,0.0,0.0,50.17288645,-10.00000025,0.0,59.98883468,1.04700268,0.0,0.0,0.0,-0.0449846,0.29363638,-1.2223261,-0.08354091,0.39053639,-1.29872148,-0.07390521,0.71394749,-1.29872148,-0.0514129,0.71394749,-1.06953534,-0.0417727,0.59878331,-0.99313996,-0.0257042,0.45484275,-0.91674458,-0.32132053,3.32167346,-6.79821107,0.0,0.0,8.57046616,-0.86307866,7.77742639,1.50849699,-25.7093844,4.95457751,85.94583045,48.592962,0.0,5.00000014,16.53250557,-24.44289808,15.24848995,137.3483756,47.59599883,0.0,5.00000014
4.1,96.55650148,4.01837406,88.73389312,0.45817526,1.69892367,0.15626759,50.17301419,-10.00000025,0.0,59.98881272,1.0470023,0.0,0.0,0.0,50.17301419,-10.00000025,0.0,59.98881272,1.0470023,0.0,0.0,0.0,-0.04372052,0.30031167,-1.23993071,-0.08119337,0.39941452,-1.31742638,-0.07182844,0.73017779,-1.31742638,-0.04996818,0.73017779,-1.08493937,-0.04059887,0.61239556,-1.0074437,-0.0249819,0.46518278,-0.92994803,-0.31229128,3.39718568,-6.89612261,0.0,0.0,8.29146152,-0.98915739,8.02597391,1.67049276,-25.8176179,5.15488555,85.7076044,48.73371541,0.0,5.00000014,16.79938593,-24.67607555,15.63666845,138.55308613,47.78290353,0.0,5.00000014
4.117,96.57119648,3.98285119,88.72901516,0.45824709,1.6987471,0.1563391,50.17341116,-10.00000025,0.0,59.98875414,1.04700127,0.0,0.0,0.0,50.17341116,-10.00000025,0.0,59.98875414,1.04700127,0.0,0.0,0.0,-0.04305382,0.30495915,-1.2413788,-0.07995524,0.40559566,-1.31896498,-0.07073311,0.74147767,-1.31896498,-0.04920621,0.74147767,-1.08620645,-0.03997977,0.62187269,-1.00862028,-0.02460095,0.47238172,-0.9310341,-0.3075291,3.44975885,-6.90417648,0.0,0.0,8.41984184,-1.04412002,8.23711929,1.73837574,-25.95166547,5.18519461,85.76577845,48.79865397,0.0,5.00000014,17.1465556,-24.87646679,15.7983593,139.58862731,47.8512271,0.0,5.00000014
4.133,96.67023846,3.98311621,88.75112489,0.45808259,1.69856413,0.15624025,50.17361472,-10.00000025,0.0,59.98872528,1.04700077,0.0,0.0,0.0,50.17361472,-10.00000025,0.0,59.98872528,1.04700077,0.0,0.0,0.0,-0.04331388,0.31841409,-1.23567001,-0.08043821,0.42349074,-1.31289939,-0.07116038,0.77419201,-1.31289939,-0.04950344,0.77419201,-1.08121126,-0.04022127,0.64931001,-1.00398188,-0.02474955,0.49322342,-0.92675251,-0.30938674,3.60196384,-6.87242589,0.0,0.0,8.29723581,-1.35059655,8.38233903,1.80191058,-26.12155366,5.33262536,85.62313346,48.90555855,0.0,5.00000014,17.61797618,-25.08837017,16.47203969,140.41468716,48.0383196,0.0,5.00000014
4.15,96.69456253,3.95713486,88.77652524,0.45807456,1.69839512,0.15625822,50.17322661,-10.00000025,0.0,59.98877372,1.04700162,0.0,0.0,0.0,50.17322661,-10.00000025,0.0,59.98877372,1.04700162,0.0,0.0,0.0,-0.04206126,0.32358859,-1.22673541,-0.07811197,0.43037282,-1.30340638,-0.06910244,0.7867733,-1.30340638,-0.04807181,0.7867733,-1.07339349,-0.03905809,0.65986185,-0.99672252,-0.0240338,0.50123872,-0.92005156,-0.30043938,3.66049884,-6.82273435,0.0,0.0,8.27917518,-1.45649201,8.45584758,1.81739765,-26.20893165,5.30288171,85.58973801,48.9130228,0.0,5.00000014,17.96016586,-25.09903524,16.49272913,141.21978319,48.06523173,0.0,5.00000014
4.167,96.78064644,3.94661565,88.77569461,0.45799141,1.69820318,0.15628643,50.17297598,-10.00000025,0.0,59.98880696,1.0470022,0.0,0.0,0.0,50.17297598,-10.00000025,0.0,59.98880696,1.0470022,0.0,0.0,0.0,-0.04368369,0.33928645,-1.20030909,-0.08112498,0.45125098,-1.27532841,-0.07176794,0.82494109,-1.27532841,-0.04992609,0.82494109,-1.05027045,-0.04056468,0.69187294,-0.97525114,-0.02496086,0.52555472,-0.90023182,-0.31202824,3.83807623,-6.67575907,0.0,0.0,8.21018654,-1.96893869,8.54787938,1.78729423,-26.41138436,5.41316713,85.67891426,48.98196701,0.0,5.00000014,18.45844666,-25.15713287,17.09523521,141.92558579,48.22829956,0.0,5.00000014
4.183,96.81259822,3.93995767,88.79829651,0.45788672,1.698129,0.15630151,50.17204635,-10.00000025,0.0,59.98892756,1.0470043,0.0,0.0,0.0,50.17204635,-10.00000025,0.0,59.98892756,1.0470043,0.0,0.0,0.0,-0.04388002,0.3447377,-1.18866718,-0.08148959,0.45850114,-1.26295888,-0.07209049,0.83819525,-1.26295888,-0.05015048,0.83819525,-1.04008379,-0.04074699,0.70298912,-0.96579209,-0.02507304,0.5339987,-0.89150039,-0.3134306,3.89974182,-6.61101027,0.0,0.0,8.1215202,-2.06392111,8.54639776,1.75870105,-26.3889788,5.34678097,85.6212452,48.95393445,0.0,5.00000014,18.68865819,-24.99461141,16.96286332,142.68090016,48.22056073,0.0,5.00000014
4.2,97.07294871,3.96508402,88.72988012,0.45769694,1.6977564,0.15636345,50.17169014,-10.00000025,0.0,59.98897907,1.0470052,0.0,0.0,0.0,50.17169014,-10.00000025,0.0,59.98897907,1.0470052,0.0,0.0,0.0,-0.04951424,0.38613701,-1.11576772,-0.0919529,0.51356222,-1.1855032,-0.08134695,0.93885353,-1.1855032,-0.05658983,0.93885353,-0.97629675,-0.04597892,0.78741059,-0.90656127,-0.02829244,0.59812623,-0.83682579,-0.35367528,4.36805908,-6.20556531,0.0,0.0,7.84088644,-2.79425681,8.41613845,1.45367165,-26.65772778,4.99753227,85.87331743,49.0745778,0.0,5.00000014,19.38480896,-24.66926653,17.52103243,143.02320289,48.52108976,0.0,5.00000014
4.217,97.05632269,3.93423353,88.74448598,0.4576519,1.69769939,0.15656252,50.17112221,-10.00000025,0.0,59.98905256,1.04700648,0.0,0.0,0.0,50.17112221,-10.00000025,0.0,59.98905256,1.04700648,0.0,0.0,0.0,-0.04591316,0.38702219,-1.1090934,-0.08526532,0.51473952,-1.17841173,-0.07543072,0.94100576,-1.17841173,-0.05247415,0.94100576,-0.97045672,-0.04263496,0.78921565,-0.90113838,-0.02623478,0.59949738,-0.83182005,-0.32795308,4.37807244,-6.16844474,0.0,0.0,7.72806336,-2.79201577,8.51239731,1.46083904,-26.5838312,4.89895094,85.8857886,49.06140231,0.0,5.00000014,19.63126519,-24.46479938,17.38168447,143.54547215,48.52253,0.0,5.00000014
4.233,97.05291326,3.95143066,88.76307493,0.4574696,1.69759812,0.15666641,50.17009506,-10.00000024,0.0,59.98918685,1.04700883,0.0,0.0,0.0,50.17009506,-10.00000024,0.0,59.98918685,1.04700883,0.0,0.0,0.0,-0.04691397,0.3889217,-1.1007109,-0.08712394,0.51726586,-1.16950534,-0.07707497,0.94562422,-1.16950534,-0.05361798,0.94562422,-0.96312204,-0.04356432,0.79308913,-0.89432761,-0.02680664,0.60243971,-0.82553318,-0.33510182,4.39956006,-6.12182383,0.0,0.0,7.54900227,-2.78277619,8.51333481,1.41011378,-26.50920207,4.7395737,85.7943135,49.00956379,0.0,5.00000014,19.79680206,-24.24986051,17.1703142,143.92248296,48.49108886,0.0,5.00000014
